"internal_taxon_id","BasisOfRec","DEC_LONG","DEC_LAT","BINOMIAL","EVENT_YEAR","CATALOG_NO","SPATIALREF","PRESENCE","ORIGIN","SEASONAL","YEAR","DATA_SENS","SOURCE","COMPILER","CITATION"
"766791-1","PreservedSpecimen",-99.005,23.317222,"Spermacoce laevis",2001,"UAT","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80113592-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-99.1920574208353,23.0998922752264,"Spermacoce laevis",1968,"00089927","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","Unknown",-101.95,20.641389,"Spermacoce laevis",1999,"sn4603","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/9606752e-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-98.591944,20.647778,"Spermacoce laevis",1995,"055496","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7f928abc-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-100.142931041443,25.2317507863282,"Spermacoce laevis",1939,"00089877","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-98.143611,23.228611,"Spermacoce laevis",1956,"00089914","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-98.573889,20.665278,"Spermacoce laevis",1998,"48217","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/9d300300-333d-4ac3-abcb-04d4b369e556","",""
"766791-1","PreservedSpecimen",-102,23,"Spermacoce laevis",NA,NA,"WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/90c853e6-56bd-480b-8e8f-6285c3f8d42b","",""
"766791-1","PreservedSpecimen",-99.095,21.278333,"Spermacoce laevis",1987,"P20370","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/850e5d36-21b7-4eae-84b2-3dc93db6a153","",""
"766791-1","PreservedSpecimen",-99.068611,23.341111,"Spermacoce laevis",2001,"UAT","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80113592-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-106.542778,25.1225,"Spermacoce laevis",1990,"28747","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/9d300300-333d-4ac3-abcb-04d4b369e556","",""
"766791-1","PreservedSpecimen",-99.026778,22.851556,"Spermacoce laevis",2001,"UAT","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80113592-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-98.7772206228977,21.2616461050605,"Spermacoce laevis",1963,"00089913","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-100.21343407022,25.5377493511816,"Spermacoce laevis",1961,"00089930","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-100.162807098642,25.3657483648198,"Spermacoce laevis",1958,"00089929","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-101.66655,21.195286,"Spermacoce laevis",1988,"00047890","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-99.9326451582535,25.2822995079559,"Spermacoce laevis",1992,"00089911","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-98.573889,20.665278,"Spermacoce laevis",1998,"47815","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/9d300300-333d-4ac3-abcb-04d4b369e556","",""
"766791-1","PreservedSpecimen",-98.484722,21.033333,"Spermacoce laevis",1983,"9971","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/9d300300-333d-4ac3-abcb-04d4b369e556","",""
"766791-1","PreservedSpecimen",-101.111111,21.3875,"Spermacoce laevis",1987,"106917","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/99ab3167-a2d5-411a-8176-34dc02edee4a","",""
"766791-1","PreservedSpecimen",-101.952,20.641472,"Spermacoce laevis",1999,"150840","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/99ab3167-a2d5-411a-8176-34dc02edee4a","",""
"766791-1","PreservedSpecimen",-99.067944,22.896111,"Spermacoce laevis",2001,"UAT","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80113592-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-98.941667,22.986111,"Spermacoce laevis",1995,"UAT 18708","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80113592-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-100.295539,25.642585,"Spermacoce laevis",1933,"00089899","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-93.375,16.758333,"Spermacoce laevis",1991,"P30109","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/850e5d36-21b7-4eae-84b2-3dc93db6a153","",""
"766791-1","PreservedSpecimen",-93.829167,17.933333,"Spermacoce laevis",1996,"017120","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/360ea197-6713-46f3-bde3-ed5c29afa0f4","",""
"766791-1","PreservedSpecimen",-93.476111,16.004167,"Spermacoce laevis",2003,"HEM 16882","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-93.5775,17.9825,"Spermacoce laevis",1983,"10926","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/9d300300-333d-4ac3-abcb-04d4b369e556","",""
"766791-1","PreservedSpecimen",-92.502778,16.897778,"Spermacoce laevis",1994,"612548","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/f934f8e2-32ca-46a7-b2f8-b032a4740454","",""
"766791-1","PreservedSpecimen",-93.46277,15.99333,"Spermacoce laevis",2003,"3208664","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7bd65a7a-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-93.372222,16.740556,"Spermacoce laevis",2004,"HEM 14429","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-92.434722,16.527222,"Spermacoce laevis",1987,"20145","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-93.462778,15.993333,"Spermacoce laevis",2003,"HEM 3203","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-92.458333,16.875,"Spermacoce laevis",1964,"16590","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/eb2be3c8-8b4e-4bf6-b989-f4b0c4482c0c","",""
"766791-1","PreservedSpecimen",-93.116667,16.752778,"Spermacoce laevis",1953,"1447","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-92.365283,18.212983,"Spermacoce laevis",1998,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7fac7128-936b-4da9-8baf-6020bb898fb7","",""
"766791-1","PreservedSpecimen",-93.644444,16.925,"Spermacoce laevis",1991,"21728","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-92.416361,18.357917,"Spermacoce laevis",1998,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7fac7128-936b-4da9-8baf-6020bb898fb7","",""
"766791-1","PreservedSpecimen",-92.357222,16.833611,"Spermacoce laevis",1988,"22421","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-92.322222,16.830278,"Spermacoce laevis",1988,"22420","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-92.357219,16.833611,"Spermacoce laevis",1988,"00089910","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-92.354158,16.763589,"Spermacoce laevis",1988,"00089891","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-92.343889,18.590278,"Spermacoce laevis",1998,"019563","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/360ea197-6713-46f3-bde3-ed5c29afa0f4","",""
"766791-1","PreservedSpecimen",-92.3311696482544,15.3814907416958,"Spermacoce laevis",1972,"00089898","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-92.458333,16.875,"Spermacoce laevis",1964,"16588","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/eb2be3c8-8b4e-4bf6-b989-f4b0c4482c0c","",""
"766791-1","PreservedSpecimen",-93.385,16.020833,"Spermacoce laevis",2003,"HEM 18012","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-93.136,17.047567,"Spermacoce laevis",2009,"HEM 26417","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-91.602222,16.986667,"Spermacoce laevis",1997,"42701","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/9d300300-333d-4ac3-abcb-04d4b369e556","",""
"766791-1","PreservedSpecimen",-93.702222,16.236111,"Spermacoce laevis",1988,"12625","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-93.3425,16.055556,"Spermacoce laevis",2002,"HEM 31243","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-91.382083,18.897778,"Spermacoce laevis",2004,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80c60602-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-91.286667,16.983889,"Spermacoce laevis",2002,"013426","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/808c9278-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-91.286667,16.983889,"Spermacoce laevis",2002,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7f93c170-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-93.475556,15.9725,"Spermacoce laevis",2002,"HEM 31005","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-93.470833,15.972778,"Spermacoce laevis",2002,"HEM 14737","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-91.226139,18.899472,"Spermacoce laevis",2004,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80c60602-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-91.182833,18.979139,"Spermacoce laevis",2004,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80c60602-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-93.148361,17.159028,"Spermacoce laevis",2006,"HEM 20740","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-93.4,17.6175,"Spermacoce laevis",1991,"027866","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/360ea197-6713-46f3-bde3-ed5c29afa0f4","",""
"766791-1","PreservedSpecimen",-93.835,16.558333,"Spermacoce laevis",1999,"23096","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-93.4,17.6175,"Spermacoce laevis",1991,"27865","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/360ea197-6713-46f3-bde3-ed5c29afa0f4","",""
"766791-1","PreservedSpecimen",-91.15,19.009722,"Spermacoce laevis",2002,"010655","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/808c9278-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-91.149167,17.8325,"Spermacoce laevis",1975,"69920","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/850e5d36-21b7-4eae-84b2-3dc93db6a153","",""
"766791-1","PreservedSpecimen",-92.420833,17.9,"Spermacoce laevis",1991,"028121","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/360ea197-6713-46f3-bde3-ed5c29afa0f4","",""
"766791-1","PreservedSpecimen",-91.130278,16.760555,"Spermacoce laevis",1989,"17644","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-93.31925,17.136667,"Spermacoce laevis",2006,"HEM 19024","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-93.255556,16.798611,"Spermacoce laevis",2004,"HEM 22719","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-93.250556,15.917222,"Spermacoce laevis",2002,"HEM 14634","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-93.233056,16.904278,"Spermacoce laevis",2005,"HEM 16078","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-93.233056,16.904278,"Spermacoce laevis",2005,"HEM 25634","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-93.447222,15.992222,"Spermacoce laevis",2003,"HEM 16170","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-92.328889,16.861944,"Spermacoce laevis",1988,"22419","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-92.3288235242246,16.8626985651757,"Spermacoce laevis",1988,"00089879","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-92.3288235242246,16.8626985651757,"Spermacoce laevis",1988,"00089875","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-92.325,17.175,"Spermacoce laevis",1983,"P11397","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/850e5d36-21b7-4eae-84b2-3dc93db6a153","",""
"766791-1","PreservedSpecimen",-91.026,16.763211,"Spermacoce laevis",1985,"00089888","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-92.322222,16.830278,"Spermacoce laevis",1988,"K405828","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/850e5d36-21b7-4eae-84b2-3dc93db6a153","",""
"766791-1","PreservedSpecimen",-92.314217,18.208433,"Spermacoce laevis",1998,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7fac7128-936b-4da9-8baf-6020bb898fb7","",""
"766791-1","PreservedSpecimen",-92.273333,16.813056,"Spermacoce laevis",1988,"K405827","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/850e5d36-21b7-4eae-84b2-3dc93db6a153","",""
"766791-1","PreservedSpecimen",-92.158333,14.991667,"Spermacoce laevis",1984,"P24096","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/850e5d36-21b7-4eae-84b2-3dc93db6a153","",""
"766791-1","PreservedSpecimen",-92.067778,18.619861,"Spermacoce laevis",2004,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80c60602-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-92.015667,18.619611,"Spermacoce laevis",2003,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80c60602-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-91.936478,16.866389,"Spermacoce laevis",1986,"00089886","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-93.218055,17.132778,"Spermacoce laevis",2001,"28185","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-91.9354856042238,16.641332367758,"Spermacoce laevis",1987,"00089935","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-91.806944,17.535556,"Spermacoce laevis",1997,"018610","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/360ea197-6713-46f3-bde3-ed5c29afa0f4","",""
"766791-1","PreservedSpecimen",-91.634444,16.1625,"Spermacoce laevis",2002,"HEM 22524","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-92.8243939575443,18.2001377456863,"Spermacoce laevis",1980,"2919","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80178f32-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-91.6019785053892,16.9509880450593,"Spermacoce laevis",1986,"00089934","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-93.702222,16.236111,"Spermacoce laevis",1988,"22168","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/9d300300-333d-4ac3-abcb-04d4b369e556","",""
"766791-1","PreservedSpecimen",-92.8,15.65,"Spermacoce laevis",1990,"612541","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/f934f8e2-32ca-46a7-b2f8-b032a4740454","",""
"766791-1","PreservedSpecimen",-92.772222,16.919444,"Spermacoce laevis",1984,"1975","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-92.764167,16.730278,"Spermacoce laevis",1988,"21467","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-91.246667,16.928611,"Spermacoce laevis",2002,"013425","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/808c9278-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-91.245833,17.026944,"Spermacoce laevis",2002,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7f93c170-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-92.7563618776996,16.9406436906358,"Spermacoce laevis",1987,"00089893","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-92.742781,16.980714,"Spermacoce laevis",1988,"00089903","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-91.180278,18.960667,"Spermacoce laevis",2004,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80c60602-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-91.175278,18.958056,"Spermacoce laevis",2004,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80c60602-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-91.171667,18.961111,"Spermacoce laevis",2004,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80c60602-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-92.713056,16.883056,"Spermacoce laevis",1988,"00089906","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-89.214444,18.819444,"Spermacoce laevis",2002,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7f93c170-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-92.666667,17.5,"Spermacoce laevis",1970,"612542","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/f934f8e2-32ca-46a7-b2f8-b032a4740454","",""
"766791-1","PreservedSpecimen",-91.141667,17.441667,"Spermacoce laevis",1987,"P18791","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/850e5d36-21b7-4eae-84b2-3dc93db6a153","",""
"766791-1","PreservedSpecimen",-92.617139,18.279556,"Spermacoce laevis",1998,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7fac7128-936b-4da9-8baf-6020bb898fb7","",""
"766791-1","PreservedSpecimen",-89.103333,20.164444,"Spermacoce laevis",1982,"69946","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/850e5d36-21b7-4eae-84b2-3dc93db6a153","",""
"766791-1","PreservedSpecimen",-91.130278,16.760555,"Spermacoce laevis",1989,"17643","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-92.607611,18.267944,"Spermacoce laevis",1998,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7fac7128-936b-4da9-8baf-6020bb898fb7","",""
"766791-1","PreservedSpecimen",-92.600555,16.974722,"Spermacoce laevis",1988,"14981","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-92.6005022743825,16.9754723839684,"Spermacoce laevis",1987,"00089890","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-92.599444,17.001667,"Spermacoce laevis",1988,"15234","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-93.183333,16.733333,"Spermacoce laevis",2005,"HEM 25633","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-91.086111,19.0225,"Spermacoce laevis",2004,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80c60602-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-93.145833,17.127222,"Spermacoce laevis",2001,"22926","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-91.0625,16.781111,"Spermacoce laevis",2002,"013679","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/808c9278-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-92.573611,16.963889,"Spermacoce laevis",1988,"20642","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-93.108611,17.908333,"Spermacoce laevis",1982,"33368","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/2cee1ad6-1597-4bc8-9368-4cf2f8e088d6","",""
"766791-1","PreservedSpecimen",-93.1,16.726944,"Spermacoce laevis",1991,"9033","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-93.089722,16.797222,"Spermacoce laevis",2007,"HEM 23661","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-93.0860510847038,17.4440374024714,"Spermacoce laevis",1983,"00089885","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-93.032556,15.752778,"Spermacoce laevis",2006,"HEM 19161","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-93.011667,17.200833,"Spermacoce laevis",1996,"18558","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1f6704e8-b455-4f6b-916c-0cd727293fca","",""
"766791-1","PreservedSpecimen",-93.008889,17.200278,"Spermacoce laevis",1997,"HEM 576","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a2fc0119-703d-42e6-a627-a356433cde9d","",""
"766791-1","PreservedSpecimen",-91.936478,16.866389,"Spermacoce laevis",1986,"00089884","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"766791-1","PreservedSpecimen",-92.990556,17.928056,"Spermacoce laevis",1997,"019841","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/360ea197-6713-46f3-bde3-ed5c29afa0f4","",""
"766791-1","PreservedSpecimen",-92.908333,17.158333,"Spermacoce laevis",1967,"21240","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/eb2be3c8-8b4e-4bf6-b989-f4b0c4482c0c","",""
"766791-1","PreservedSpecimen",-92.8243939575443,18.2001377456863,"Spermacoce laevis",1980,"3455","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80178f32-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-92.528056,16.820278,"Spermacoce laevis",1982,"12683","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/9d300300-333d-4ac3-abcb-04d4b369e556","",""
"766791-1","PreservedSpecimen",-92.8243939575443,18.2001377456863,"Spermacoce laevis",1980,"2439","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/80178f32-f762-11e1-a439-00145eb45e9a","",""
"766791-1","PreservedSpecimen",-91.426667,17.475,"Spermacoce laevis",1987,"K417067","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/850e5d36-21b7-4eae-84b2-3dc93db6a153","",""
"766791-1","Unknown",-92.509417,16.840278,"Spermacoce laevis",NA,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a5be4674-3ee0-4aab-9ce6-c602a7d71d18","",""
